"experiment_id","dataset","mode","repeat","transactions","retained_items","duplicate_transactions_normalized","minsup","minsup_count","minuo","mincorr","preprocess_ms","runtime_ms","wall_ms","patterns","pattern_hash","peak_heap_mb","nodes","candidates","support_pruned","correlation_pruned","uo_bound_pruned","eda_aborts","duo_merges","duo_entries_processed","duo_entries_materialized","lazy_duo_skips","scratch_duo_merges","postfilter_entries_scanned","max_depth","java_heap","timestamp_utc"
"journal_bmspos2","BMSPOS2","HUOPM","0","515366","275","0","0.003","1547","0.3","0.0","1885","11133","23920","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","397.065781","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:45:37Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","0","515366","275","0","0.003","1547","0.3","0.3","1847","9199","19560","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","397.08223","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:45:57Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","0","515366","275","0","0.003","1547","0.3","0.3","1769","13084","27082","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","469.235413","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:46:24Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","0","515366","275","0","0.003","1547","0.3","0.3","1817","12171","26578","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.119286","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:46:50Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","0","515366","275","0","0.003","1547","0.3","0.1","1794","19357","40680","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","397.207649","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T15:47:31Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","0","515366","275","0","0.003","1547","0.3","0.1","1850","7105","16054","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","438.587463","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T15:47:47Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","0","515366","275","0","0.003","1547","0.3","0.1","1882","11107","26009","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","575.64296","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T15:48:13Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","0","515366","275","0","0.003","1547","0.3","0.1","1765","6534","14993","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","454.460732","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T15:48:28Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","0","515366","275","0","0.003","1547","0.3","0.1","1771","9788","21242","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","470.573006","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T15:48:49Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","0","515366","275","0","0.003","1547","0.3","0.1","1938","15882","32400","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","767.268219","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T15:49:22Z"
"journal_bmspos2","BMSPOS2","HUOPM","1","515366","275","0","0.003","1547","0.3","0.0","1807","12378","26611","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","397.021584","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:49:48Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","1","515366","275","0","0.003","1547","0.3","0.1","1906","19596","48604","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","775.688675","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T15:50:37Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","1","515366","275","0","0.003","1547","0.3","0.1","1835","7145","16447","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","471.104874","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T15:50:53Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","1","515366","275","0","0.003","1547","0.3","0.1","1868","6778","15505","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","454.453621","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T15:51:09Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","1","515366","275","0","0.003","1547","0.3","0.1","1845","14312","34994","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","588.76516","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T15:51:44Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","1","515366","275","0","0.003","1547","0.3","0.1","1869","9474","20699","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","443.402206","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T15:52:05Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","1","515366","275","0","0.003","1547","0.3","0.1","1853","21663","44457","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","396.900398","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T15:52:49Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","1","515366","275","0","0.003","1547","0.3","0.3","1881","13317","28708","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.223526","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:53:18Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","1","515366","275","0","0.003","1547","0.3","0.3","1821","13156","26972","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","471.404251","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:53:45Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","1","515366","275","0","0.003","1547","0.3","0.3","1865","9106","19889","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","396.048759","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:54:05Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","2","515366","275","0","0.003","1547","0.3","0.3","1815","10875","23295","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","470.161957","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:54:28Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","2","515366","275","0","0.003","1547","0.3","0.3","1855","13528","29154","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.089951","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:54:57Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","2","515366","275","0","0.003","1547","0.3","0.1","1824","22433","45643","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","396.815231","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T15:55:43Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","2","515366","275","0","0.003","1547","0.3","0.1","1849","7118","16046","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","444.340378","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T15:55:59Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","2","515366","275","0","0.003","1547","0.3","0.1","1821","10822","26604","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","586.187454","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T15:56:25Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","2","515366","275","0","0.003","1547","0.3","0.1","1837","9167","20556","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","454.582748","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T15:56:46Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","2","515366","275","0","0.003","1547","0.3","0.1","1821","9462","20548","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","471.411301","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T15:57:07Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","2","515366","275","0","0.003","1547","0.3","0.1","1861","15327","33918","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","768.633446","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T15:57:40Z"
"journal_bmspos2","BMSPOS2","HUOPM","2","515366","275","0","0.003","1547","0.3","0.0","1818","11922","26032","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","397.086586","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:58:06Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","2","515366","275","0","0.003","1547","0.3","0.3","1820","6964","15468","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","395.965393","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:58:22Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","3","515366","275","0","0.003","1547","0.3","0.3","1864","13583","27329","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","471.095383","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:58:49Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","3","515366","275","0","0.003","1547","0.3","0.3","1864","9239","18941","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","396.288307","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T15:59:08Z"
"journal_bmspos2","BMSPOS2","HUOPM","3","515366","275","0","0.003","1547","0.3","0.0","1843","12025","25939","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","396.980598","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T15:59:34Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","3","515366","275","0","0.003","1547","0.3","0.1","1844","20059","42111","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","771.860184","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T16:00:16Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","3","515366","275","0","0.003","1547","0.3","0.1","1874","7115","16294","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","469.893478","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T16:00:33Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","3","515366","275","0","0.003","1547","0.3","0.1","1854","7822","16682","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","454.430443","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:00:49Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","3","515366","275","0","0.003","1547","0.3","0.1","1853","13385","34440","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","579.034126","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T16:01:24Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","3","515366","275","0","0.003","1547","0.3","0.1","1867","7159","16052","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","444.934189","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:01:40Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","3","515366","275","0","0.003","1547","0.3","0.1","1806","17969","38150","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","397.110146","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T16:02:18Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","3","515366","275","0","0.003","1547","0.3","0.3","1819","12539","26831","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.086723","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:02:45Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","4","515366","275","0","0.003","1547","0.3","0.1","1866","24923","47503","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","396.154579","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T16:03:32Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","4","515366","275","0","0.003","1547","0.3","0.1","1838","7036","15854","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","444.579857","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:03:48Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","4","515366","275","0","0.003","1547","0.3","0.1","1877","10879","25615","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","584.577347","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T16:04:14Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","4","515366","275","0","0.003","1547","0.3","0.1","1788","7397","16358","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","457.562851","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:04:30Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","4","515366","275","0","0.003","1547","0.3","0.1","1899","7579","17238","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","471.17189","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T16:04:47Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","4","515366","275","0","0.003","1547","0.3","0.1","1976","16402","35410","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","743.32476","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T16:05:23Z"
"journal_bmspos2","BMSPOS2","HUOPM","4","515366","275","0","0.003","1547","0.3","0.0","1837","13261","28226","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","396.968193","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:05:51Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","4","515366","275","0","0.003","1547","0.3","0.3","1794","7663","16795","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","395.783058","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:06:08Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","4","515366","275","0","0.003","1547","0.3","0.3","1845","11724","25800","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","470.835617","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:06:34Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","4","515366","275","0","0.003","1547","0.3","0.3","1854","13314","28267","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","396.993286","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:07:02Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","5","515366","275","0","0.003","1547","0.3","0.1","1805","25806","49526","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","396.782158","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T16:07:51Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","5","515366","275","0","0.003","1547","0.3","0.3","1820","14475","30156","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.166458","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:08:21Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","5","515366","275","0","0.003","1547","0.3","0.3","1828","14298","30076","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","471.207191","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:08:52Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","5","515366","275","0","0.003","1547","0.3","0.3","1829","7993","17972","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","397.149246","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:09:10Z"
"journal_bmspos2","BMSPOS2","HUOPM","5","515366","275","0","0.003","1547","0.3","0.0","1833","14497","30974","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","396.959465","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:09:40Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","5","515366","275","0","0.003","1547","0.3","0.1","1828","20267","45707","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","736.902344","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T16:10:26Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","5","515366","275","0","0.003","1547","0.3","0.1","1854","9137","20599","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","471.133301","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T16:10:47Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","5","515366","275","0","0.003","1547","0.3","0.1","1829","9306","19790","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","457.324989","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:11:07Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","5","515366","275","0","0.003","1547","0.3","0.1","1926","10941","24368","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","560.031082","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T16:11:31Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","5","515366","275","0","0.003","1547","0.3","0.1","1827","5944","13926","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","443.311317","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:11:45Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","6","515366","275","0","0.003","1547","0.3","0.1","1829","10690","25052","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","562.506828","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T16:12:10Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","6","515366","275","0","0.003","1547","0.3","0.1","1826","6658","15145","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","454.459572","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:12:25Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","6","515366","275","0","0.003","1547","0.3","0.1","1854","7062","16003","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","469.958206","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T16:12:41Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","6","515366","275","0","0.003","1547","0.3","0.1","1842","15443","35746","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","710.793266","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T16:13:17Z"
"journal_bmspos2","BMSPOS2","HUOPM","6","515366","275","0","0.003","1547","0.3","0.0","1854","12368","26666","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","396.928078","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:13:44Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","6","515366","275","0","0.003","1547","0.3","0.3","1847","8836","18671","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","396.187531","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:14:02Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","6","515366","275","0","0.003","1547","0.3","0.3","1834","13301","27451","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","469.946465","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:14:30Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","6","515366","275","0","0.003","1547","0.3","0.3","1821","13895","29006","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.265236","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:14:59Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","6","515366","275","0","0.003","1547","0.3","0.1","1814","18401","38084","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","397.117157","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T16:15:37Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","6","515366","275","0","0.003","1547","0.3","0.1","1822","6734","15489","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","445.273689","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:15:52Z"
"journal_bmspos2","BMSPOS2","UOB_NO_EDA","7","515366","275","0","0.003","1547","0.3","0.1","1823","10992","25230","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","644.302483","2340","37749","35684","2059","0","0","2065","215358049","215358049","35684","0","0","3","4g","2026-08-24T16:16:17Z"
"journal_bmspos2","BMSPOS2","UOB_FULL","7","515366","275","0","0.003","1547","0.3","0.1","1820","9395","20308","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","443.829582","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:16:38Z"
"journal_bmspos2","BMSPOS2","UOB_POSTFILTER","7","515366","275","0","0.003","1547","0.3","0.1","1871","18841","39044","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","397.361504","9975","59028","49328","0","4450","0","0","0","0","0","0","114063626","7","4g","2026-08-24T16:17:17Z"
"journal_bmspos2","BMSPOS2","COUPM_KULC_ADAPTED","7","515366","275","0","0.003","1547","0.3","0.3","1832","13202","28236","29","1b5240e478ede855b486c7512195e21ac2c77ca7cc8978d5d35b6a3ed9bce2a5","397.236526","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:17:45Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_BOND","7","515366","275","0","0.003","1547","0.3","0.3","1819","13134","27625","13","ce1ad84a2cba23934fb02a63bbc17491cf7f6c7384a7c653ec4345d92abab2c5","470.144577","2325","37689","35639","2047","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:18:13Z"
"journal_bmspos2","BMSPOS2","CORHUOPM_AC","7","515366","275","0","0.003","1547","0.3","0.3","1812","6937","15539","14","d2829b3a0ebed8cad4cf5bed75869319124154e61712968f9f03bdc8783de179","396.560921","2359","37783","35699","2074","0","0","0","0","0","0","0","0","3","4g","2026-08-24T16:18:28Z"
"journal_bmspos2","BMSPOS2","HUOPM","7","515366","275","0","0.003","1547","0.3","0.0","1845","12036","26803","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","397.105225","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:18:55Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","7","515366","275","0","0.003","1547","0.3","0.1","1834","15153","34942","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","717.42157","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T16:19:30Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","7","515366","275","0","0.003","1547","0.3","0.1","1840","9020","19977","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","471.013626","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T16:19:50Z"
"journal_bmspos2","BMSPOS2","UOB_NO_UO_BOUND","7","515366","275","0","0.003","1547","0.3","0.1","1855","6730","15448","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","454.292892","281","37675","35635","2034","0","2034","2040","24022229","241274","35635","0","0","2","4g","2026-08-24T16:20:05Z"
"journal_bmspos2","BMSPOS2","UOB_EAGER_DUO","8","515366","275","0","0.003","1547","0.3","0.1","2017","7141","16590","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","470.881744","281","37675","1","37668","0","37668","37675","42294354","251153","0","0","0","2","4g","2026-08-24T16:20:22Z"
"journal_bmspos2","BMSPOS2","UOB_RECOMPUTE_DUO","8","515366","275","0","0.003","1547","0.3","0.1","1796","16835","44110","14","6fd1db885cbf5903b2484038b4f6c4b540aee7f152cab7eb82ead32cdfc57275","872.403481","2340","37749","35684","2059","0","0","4155","431738993","431738993","35684","2090","0","3","4g","2026-08-24T16:21:06Z"
"journal_bmspos2","BMSPOS2","HUOPM","8","515366","275","0","0.003","1547","0.3","0.0","1861","13647","29047","327","493dc500c4afa41a50952be2308af25358b87d9e2c91adce8de837765320c117","396.920433","9975","59028","49328","0","4450","0","0","0","0","0","0","0","7","4g","2026-08-24T16:21:35Z"
